area,area_title,area_type,naics,naics_title,i_group,own_code,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
48140,"Wausau, WI",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,**,**,**,**,,20.08,41760,2.9,14.41,16.78,19.51,23.52,27.67,29970,34900,40580,48920,57560,,
48140,"Wausau, WI",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,220,23,3.15,3.05,,20.46,42560,2.7,15.67,17.87,20.58,23.29,25.81,32590,37170,42800,48440,53680,,
48140,"Wausau, WI",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,30,16.6,0.446,2.56,,23.65,49200,2.7,18.21,20.62,23.63,27.4,29.88,37870,42900,49140,56990,62140,,
48260,"Weirton-Steubenville, WV-OH",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,30,17.4,0.834,0.28,,50.89,105850,4,33.67,37.72,49.75,64.26,73.75,70030,78460,103480,133650,153390,,
48260,"Weirton-Steubenville, WV-OH",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,360,13.2,9.87,0.32,,30.34,63100,3.5,15.73,20.82,28.47,38.02,47.8,32710,43310,59210,79090,99430,,
48260,"Weirton-Steubenville, WV-OH",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,70,42.6,1.885,0.47,,38.18,79410,2.5,21.15,27.48,35.42,45.2,55.42,43990,57150,73670,94030,115270,,
48260,"Weirton-Steubenville, WV-OH",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,100,11.2,2.752,0.62,,19.31,40170,4.1,12.63,15.5,19.31,23.32,26.85,26280,32250,40170,48490,55840,,
48260,"Weirton-Steubenville, WV-OH",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,50,17.2,1.398,0.58,,34.25,71240,3.5,23.36,26.87,32.93,39.9,48.99,48600,55890,68500,82980,101910,,
48260,"Weirton-Steubenville, WV-OH",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,30,25.2,0.931,0.1,,36.85,76640,11.5,22.08,28.15,36.39,43.89,49.55,45930,58550,75690,91290,103070,,
48300,"Wenatchee, WA",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,40,15.1,0.881,0.3,,60.39,125600,2.9,50.29,54.01,59.18,65.69,81.18,104610,112330,123100,136630,168860,,
48300,"Wenatchee, WA",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,490,8.2,10.252,0.33,,36.01,74890,5.9,15.55,21.21,32.03,45.07,59.24,32350,44120,66630,93740,123230,,
48300,"Wenatchee, WA",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,40,14.9,0.9,0.22,,35.65,74160,5.7,17.77,25.93,36.68,46.24,52.63,36970,53920,76300,96180,109470,,
48300,"Wenatchee, WA",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,50,46.4,0.995,0.79,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
48300,"Wenatchee, WA",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,150,9.4,3.034,0.69,,22.68,47170,6.2,13.1,15.03,21.74,28.15,34.3,27250,31260,45220,58550,71340,,
48300,"Wenatchee, WA",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,70,13,1.426,0.59,,36.51,75950,3.3,23.19,31.62,36.2,42.26,48.84,48240,65770,75300,87900,101590,,
48300,"Wenatchee, WA",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,60,26.5,1.202,0.13,,56.86,118260,10.8,38.43,43.01,49.53,59.45,75.17,79930,89460,103020,123650,156350,,
48300,"Wenatchee, WA",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,**,**,**,**,,17.74,36890,6.7,13.68,15.49,17.17,18.78,19.78,28460,32210,35720,39050,41140,,
48540,"Wheeling, WV-OH",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,50,13.3,0.845,0.29,,60.25,125320,7.5,31.08,39.13,57.52,73.71,89.71,64650,81400,119630,153310,186600,,
48540,"Wheeling, WV-OH",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,590,12.4,9.199,0.3,,30.19,62790,3.4,16.09,20.99,28.3,37.74,46.95,33470,43650,58860,78500,97650,,
48540,"Wheeling, WV-OH",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,30,42.8,0.475,0.56,,41.95,87260,13,21.92,32.19,37.26,56.48,63.82,45600,66950,77500,117470,132750,,
48540,"Wheeling, WV-OH",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,70,8.9,1.018,0.81,,25.68,53410,6,15.32,17.28,22.23,30.3,38.62,31860,35940,46240,63020,80330,,
48540,"Wheeling, WV-OH",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,110,17.4,1.764,0.4,,21.62,44960,5.7,13,15.54,21.32,26.99,30.37,27040,32330,44340,56140,63160,,
48540,"Wheeling, WV-OH",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,120,33.3,1.872,0.78,,33.24,69140,3.3,20.69,23.45,33.34,42.05,48.4,43030,48770,69340,87470,100670,,
48540,"Wheeling, WV-OH",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,40,27.1,0.631,0.07,,35.9,74670,5.8,25.46,30.31,35.34,41.51,48.06,52960,63050,73500,86330,99970,,
48540,"Wheeling, WV-OH",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,50,14.6,0.84,0.31,,29.01,60340,6.8,16.48,21.22,27.5,36.78,44.69,34280,44130,57190,76510,92950,,
48540,"Wheeling, WV-OH",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,50,34.3,0.84,1.26,,17.37,36130,9.8,11.05,13.17,16.78,21.24,24.72,22980,27390,34900,44170,51420,,
48620,"Wichita, KS",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,390,9,1.275,0.43,,58.73,122160,2.4,35.99,44.81,56.69,70.85,82.15,74860,93200,117910,147360,170880,,
48620,"Wichita, KS",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,5920,7.9,19.513,0.63,,33.79,70280,3.1,16.21,22,31.53,43.66,56.46,33720,45750,65590,90800,117430,,
48620,"Wichita, KS",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,540,13.1,1.795,0.45,,35.81,74490,2.4,24.35,28.14,33.87,43.79,50.82,50640,58530,70460,91090,105710,,
48620,"Wichita, KS",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,120,19.8,0.383,0.45,,42.26,87900,3.3,23.46,29.54,42.14,52.31,65.54,48800,61440,87650,108790,136310,,
48620,"Wichita, KS",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,80,25.6,0.265,0.21,,23.82,49540,7.4,14.11,17.06,22.34,27.96,35.91,29340,35480,46470,58160,74690,,
48620,"Wichita, KS",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,1590,19.2,5.235,1.19,,21.31,44320,4.6,12.58,15.86,19.62,24.53,30.94,26170,32990,40820,51010,64360,,
48620,"Wichita, KS",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,230,14.4,0.769,0.74,,40.67,84600,3.3,18.91,31.96,42.1,50.45,59.63,39330,66480,87570,104940,124030,,
48620,"Wichita, KS",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,710,9,2.326,0.96,,32.86,68340,2.3,21.04,24.94,30.5,38.17,49.14,43770,51880,63440,79390,102210,,
48620,"Wichita, KS",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,210,19.1,0.692,0.51,,37.6,78210,5.6,24.3,29.4,36.55,45.34,53.35,50540,61150,76030,94320,110970,,
48620,"Wichita, KS",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,1350,12.1,4.435,0.46,,44.34,92240,3.1,26.77,33.6,42.77,55.42,65.47,55670,69890,88960,115280,136170,,
48620,"Wichita, KS",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,450,19.4,1.47,0.55,,32.34,67270,10.2,12.15,23.32,34.12,40.12,48,25260,48500,70960,83440,99840,,
48620,"Wichita, KS",4,0,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,60,48.8,0.19,0.41,,42.51,88420,8.6,26.4,28.66,35.07,55.96,69.81,54910,59620,72950,116390,145200,,
48620,"Wichita, KS",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,290,27.1,0.942,1.41,,13.99,29110,3.7,9.84,11.13,13.21,15.51,20.04,20460,23140,27480,32270,41670,,
48620,"Wichita, KS",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,830,11.3,2.73,2.64,,23.16,48170,5.6,15.16,17.78,22.38,28.17,34.12,31530,36980,46550,58600,70960,,
48620,"Wichita, KS",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,370,14.9,1.209,6.95,,40.58,84400,4.9,21.71,31.81,42.08,50.5,57.92,45160,66160,87520,105040,120480,,
48660,"Wichita Falls, TX",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,40,37.8,0.785,0.27,,72.61,151030,10.3,41.34,50.47,71.37,90.52,#,86000,104970,148450,188280,#,,
48660,"Wichita Falls, TX",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,900,35.6,15.73,0.51,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
48660,"Wichita Falls, TX",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,40,28.8,0.715,0.18,,35.61,74080,7.6,19.03,23.25,34.14,45.86,57.7,39580,48350,71010,95390,120010,,
48660,"Wichita Falls, TX",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,40,35.8,0.673,0.53,,23.91,49730,11.5,16.49,18.24,21.84,28.05,35.78,34310,37930,45440,58350,74410,,
48660,"Wichita Falls, TX",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,160,17.4,2.799,0.64,,22.88,47580,5.4,15,17.8,21.68,25.86,34.5,31210,37020,45100,53790,71760,,
48660,"Wichita Falls, TX",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,80,15.3,1.384,0.57,,32.9,68420,5.2,18.52,24.59,29.86,41.73,53.89,38520,51150,62120,86790,112080,,
48660,"Wichita Falls, TX",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,70,31.7,1.288,0.48,,39.58,82320,4.8,28.32,32.37,36.46,48.47,58.38,58910,67340,75840,100820,121430,,
48660,"Wichita Falls, TX",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,70,38.7,1.188,1.78,,21.13,43950,16.9,13.01,14.02,20.02,27.83,33.07,27060,29170,41640,57880,68790,,
48700,"Williamsport, PA",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,60,28.1,1.118,0.38,,49.99,103980,4.6,33.66,39.76,47.21,59.92,73.72,70010,82700,98190,124640,153340,,
48700,"Williamsport, PA",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,580,18.6,11.569,0.37,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
48700,"Williamsport, PA",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,**,**,**,**,,29.75,61880,7.8,15.17,21.64,27.87,36.86,48.13,31540,45010,57960,76660,100120,,
48700,"Williamsport, PA",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,120,28.3,2.433,0.55,,23.8,49490,5.5,16.15,19.13,22.55,28.68,35.71,33590,39800,46910,59660,74280,,
48700,"Williamsport, PA",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,50,23.1,1.052,0.44,,36.04,74970,2.1,26.18,31.18,35.46,41.13,48.02,54450,64850,73750,85550,99880,,
48700,"Williamsport, PA",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,100,37,2.071,0.22,,42.11,87590,6.9,26.52,30.92,41.54,53.36,60.05,55150,64310,86400,110980,124910,,
48700,"Williamsport, PA",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,**,**,**,**,,33.07,68780,9,12.04,22.6,35.33,43.96,49.43,25040,47010,73490,91430,102810,,
48700,"Williamsport, PA",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,**,**,**,**,,21.7,45140,4.5,13.92,18.19,21.84,24.92,29.85,28950,37830,45420,51840,62080,,
48900,"Wilmington, NC",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,180,8.8,1.373,0.46,,60,124800,1.9,36.93,49.19,57.94,70.06,84.02,76820,102320,120520,145720,174750,,
48900,"Wilmington, NC",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,2860,6.1,21.574,0.7,,35.15,73100,3,19.07,24.17,32.52,42.29,55.79,39670,50270,67630,87950,116030,,
48900,"Wilmington, NC",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,160,11.4,1.214,0.3,,40.93,85140,5.2,26.11,30.76,38.45,48.32,61.8,54310,63990,79990,100510,128540,,
48900,"Wilmington, NC",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,110,1,0.84,0.98,,27.22,56620,4.2,16.77,18.94,23.85,31.34,39.61,34870,39390,49610,65190,82390,,
48900,"Wilmington, NC",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,180,22,1.36,1.08,,27.54,57290,7.5,20.39,21.86,24.31,31.48,41.74,42420,45480,50570,65470,86810,,
48900,"Wilmington, NC",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,630,7.6,4.77,1.08,,25.35,52740,3,16.29,19.55,24.57,30.18,36.62,33890,40650,51110,62770,76170,,
48900,"Wilmington, NC",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,40,37.3,0.313,0.3,,41.61,86560,5.9,26.5,29.69,36.5,55.2,62.97,55120,61760,75930,114820,130970,,
48900,"Wilmington, NC",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,280,10.4,2.077,0.86,,34.74,72260,7.1,19.3,24.77,30.91,38.6,47.69,40150,51530,64300,80290,99190,,
48900,"Wilmington, NC",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,130,12.8,0.962,0.71,,40.8,84870,12.5,23.17,29.94,36.98,45.67,57.59,48200,62280,76910,95000,119780,,
48900,"Wilmington, NC",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,960,14.7,7.237,0.76,,40.28,83780,2.3,25.26,31.96,38.25,47.83,60.51,52540,66480,79560,99480,125870,,
48900,"Wilmington, NC",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,70,19,0.516,0.19,,36.5,75920,9.6,15.58,21.78,33.11,54.53,62.9,32410,45310,68870,113430,130840,,
48900,"Wilmington, NC",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,50,22.9,0.378,0.57,,21.99,45750,3.5,17.51,20.09,22.39,23.78,25.5,36420,41790,46580,49450,53050,,
49020,"Winchester, VA-WV",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,70,29.7,1.175,0.4,,61.18,127250,2.9,38.19,46.83,59.99,76.13,90.87,79430,97420,124790,158350,189010,,
49020,"Winchester, VA-WV",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1130,21.3,18.909,0.61,,41.56,86440,2.4,23.92,31.32,39.2,49.67,62.55,49750,65150,81540,103300,130110,,
49020,"Winchester, VA-WV",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,90,24,1.489,0.37,,41.17,85630,4.2,24.45,33.01,41.39,49.86,59.51,50850,68650,86080,103710,123780,,
49020,"Winchester, VA-WV",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,**,**,**,**,,54.34,113040,6,27.78,37.59,51.85,68.37,81.88,57790,78180,107850,142210,170300,,
49020,"Winchester, VA-WV",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,50,27.4,0.885,0.7,,28.5,59290,10.6,13.18,16.7,28.93,39.48,45.58,27420,34740,60180,82130,94820,,
49020,"Winchester, VA-WV",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,160,28,2.669,0.61,,27.55,57300,1.8,19.93,22.71,27.1,32.14,37.01,41450,47230,56370,66860,76980,,
49020,"Winchester, VA-WV",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,30,44.7,0.562,0.54,,54.03,112390,16,21.93,33.27,51.18,75.33,84.11,45610,69200,106460,156690,174950,,
49020,"Winchester, VA-WV",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,150,34,2.575,1.07,,40.32,83860,2.3,31.21,34.28,39.12,45.9,52.44,64910,71310,81370,95470,109080,,
49020,"Winchester, VA-WV",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,40,45.5,0.716,0.53,,42.75,88910,6.4,29.58,34.53,40.74,50.09,59.01,61520,71810,84730,104180,122730,,
49020,"Winchester, VA-WV",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,130,14.4,2.106,0.22,,47.09,97940,5.8,29.55,34.59,42.18,57.43,73.36,61460,71950,87730,119460,152590,,
49020,"Winchester, VA-WV",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,310,25.9,5.094,1.9,,44.7,92970,2.1,30.74,36.5,44.44,51.29,60.61,63940,75910,92420,106680,126060,,
49020,"Winchester, VA-WV",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,50,28,0.836,1.25,,17.29,35970,5.9,12.66,13.92,17.21,21.04,23.01,26330,28960,35800,43760,47870,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,560,7.3,2.082,0.7,,68.6,142690,2.2,44.07,54.83,67.32,77.96,94.3,91670,114050,140020,162150,196140,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,5970,4.3,22.242,0.72,,40.02,83240,2.7,20.14,26.72,37.68,50.43,62.01,41890,55570,78380,104890,128970,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,1440,11.5,5.374,1.34,,44.48,92510,4.5,25.74,31.69,40.58,50.29,62.38,53550,65920,84420,104610,129750,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,230,3.2,0.862,1.01,,44,91520,3.4,25.85,31.17,40.89,53.81,64.6,53780,64830,85040,111930,134370,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,240,21.6,0.908,0.72,,31.71,65960,6.9,17.03,20.66,31.09,38.75,48.6,35430,42970,64670,80600,101090,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,980,7.2,3.663,0.83,,24.42,50800,2.4,15.77,19.06,23.4,29.11,34.93,32810,39650,48670,60560,72660,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,210,11.4,0.771,0.74,,48.85,101620,2.8,33.26,38.18,49.76,58.03,63.25,69180,79410,103500,120710,131560,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,740,15.5,2.765,1.15,,38.49,80070,3.7,22.34,27.98,36.9,47.11,58.2,46460,58190,76760,97990,121050,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,200,3.2,0.728,0.54,,42.63,88680,3.5,24.08,32.86,41.22,48.81,59.48,50080,68340,85740,101530,123710,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,1170,11.7,4.356,0.45,,48.13,100100,3.3,24.72,37.02,49.11,59.82,71.21,51420,77000,102140,124430,148120,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,**,**,**,**,,23.77,49450,8.1,8.03,8.95,21.6,35.13,45.86,16710,18610,44940,73060,95390,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,100,0,0.364,1.68,,*,64700,1.4,*,*,*,*,*,34550,44570,59150,76600,106560,TRUE,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,140,19.2,0.51,0.76,,19.47,40500,11.9,11.45,13.26,17.07,22.68,26.95,23810,27570,35510,47170,56050,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,80,29.7,0.3,0.29,,22.4,46600,4.6,13.17,15.55,19.71,24.3,41.09,27390,32340,40990,50550,85460,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,**,**,**,**,,20.82,43310,5.6,15,16.55,19.48,24.34,29.09,31200,34420,40530,50630,60510,,
49420,"Yakima, WA",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,60,11.1,0.684,0.23,,55.78,116010,3.6,41.37,45.47,53.14,63.37,73.6,86060,94570,110530,131810,153100,,
49420,"Yakima, WA",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,740,7.2,7.942,0.26,,35.13,73070,2.7,18.71,24.73,33.3,42.72,55.47,38910,51450,69260,88850,115380,,
49420,"Yakima, WA",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,80,27.3,0.806,0.2,,40.38,84000,4.4,32.36,35.23,38.86,45.53,50.47,67310,73280,80820,94700,104990,,
49420,"Yakima, WA",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,170,8.4,1.785,0.4,,26.14,54380,1.5,17.73,21.27,25.91,30.36,36,36870,44240,53900,63150,74890,,
49420,"Yakima, WA",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,170,10.6,1.829,0.76,,29.83,62050,3.7,18.3,22.53,29.01,35.96,42.39,38070,46860,60330,74790,88160,,
49420,"Yakima, WA",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,110,25.9,1.183,0.12,,52.07,108300,4.4,33.89,41.77,50.71,64.9,75.27,70480,86870,105470,134990,156570,,
49420,"Yakima, WA",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,90,19.1,0.98,0.37,,32.35,67290,5.4,17.02,24.12,32.9,39.89,46.61,35410,50170,68430,82960,96940,,
49420,"Yakima, WA",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,**,**,**,**,,23.74,49370,2.5,16.34,18.49,22.85,28.8,33.84,33980,38460,47540,59900,70390,,
49620,"York-Hanover, PA",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,330,12.7,1.799,0.61,,67.65,140710,3.2,42.86,52.87,65.56,76.02,95.74,89150,109970,136360,158120,199130,,
49620,"York-Hanover, PA",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,2860,7.4,15.664,0.51,,37.88,78790,2.5,19.01,26.97,37.56,47.05,57.22,39530,56100,78120,97860,119010,,
49620,"York-Hanover, PA",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,260,20.2,1.399,0.35,,41.78,86900,3.1,25.99,33.35,41.57,48.32,59.62,54060,69380,86470,100510,124010,,
49620,"York-Hanover, PA",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,70,32,0.396,0.46,,45.31,94250,5.5,27.58,33.84,44.07,54.73,63.66,57360,70400,91670,113840,132410,,
49620,"York-Hanover, PA",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,70,15.7,0.366,0.29,,31.76,66070,5.4,17.24,22.8,31.05,39.34,48.72,35850,47420,64580,81830,101340,,
49620,"York-Hanover, PA",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,620,17.8,3.37,0.76,,25.33,52680,3.3,15.67,18.05,23.79,32.11,38.71,32590,37530,49490,66780,80510,,
49620,"York-Hanover, PA",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,120,23.1,0.644,0.62,,55.25,114910,13.5,26.69,35.73,52.25,64.92,80.54,55520,74320,108680,135030,167520,,
49620,"York-Hanover, PA",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,250,11.1,1.363,0.56,,34.76,72290,3.2,20.77,25.52,34.36,42.06,49.3,43200,53090,71460,87480,102550,,
49620,"York-Hanover, PA",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,160,33.8,0.897,0.66,,40.67,84590,3.1,27.31,34.01,41.02,47.69,54.15,56810,70740,85320,99180,112630,,
49620,"York-Hanover, PA",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,620,13,3.391,0.35,,40.25,83710,2.3,26.03,33.44,39.81,47.72,56.65,54130,69550,82800,99260,117820,,
49620,"York-Hanover, PA",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,470,9.9,2.551,0.95,,42.37,88130,5.8,20.22,34.5,44.44,50.97,60.6,42050,71760,92430,106010,126050,,
49620,"York-Hanover, PA",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,1050,7.5,5.756,8.6,,21.54,44810,3.1,11.01,15.68,20.11,28.17,34.39,22900,32620,41820,58590,71540,,
